asn,name,cc,users,country_pct,internet_pct,samples
38387,CMBSEJONG-AS-KR CMB Sejong Broadcasting Co .Ltd,KR,2187,0.00,0.0001,622
149186,AIRSPAC-AS-IN AIRSPACE BROADBAND PVT LTD,IN,2187,0.00,0.0001,726
60448,COVERNETAS,PL,2186,0.01,0.0001,208
72,SCHLUMBERGER-AS,GB,2186,0.00,0.0001,315
266781,Cooperativa de Elec. Obras y Serv. Publicos Guatrache Ltda,AR,2184,0.01,0.0001,199
269135,INGNET PROVEDOR DE INTERNET EIRELI,BR,2183,0.00,0.0001,344
267537,NETFLESH TELECOM E COM DE PROD DE INFORMAT LTDA-ME,BR,2183,0.00,0.0001,344
268247,Star Lynk Internet LTDA ME,BR,2183,0.00,0.0001,344
50886,NETFIL-AS BULEVARDUL RACOTEANU NR. 163A,RO,2183,0.02,0.0001,787
4158,CITYU-AS-HK City University of Hong Kong,HK,2181,0.03,0.0001,2030
58246,LOTHIANBROADBAND,GB,2179,0.00,0.0001,314
13335,CLOUDFLARENET,HU,2179,0.03,0.0001,606
30844,LIQUID-AS,BW,2179,0.21,0.0001,369
141616,IDNIC-ORBITE-AS-ID PT Orbit Eka Semesta,ID,2179,0.00,0.0001,1334
13199,DOUBRAVA-NET,CZ,2178,0.02,0.0001,321
196924,SDLAN-AS,UA,2178,0.01,0.0001,1202
197954,ASN-AMBROGIO,IT,2177,0.01,0.0001,168
394395,TOWSON-UNIVERSITY,US,2176,0.00,0.0001,416
271182,SEGNET TELECOMUNICACOES LTDA,BR,2176,0.00,0.0001,343
19247,AS19247,US,2176,0.00,0.0001,416
199265,INWEP,PL,2176,0.01,0.0001,207
266425,Franzoni Telecomunicacoes,BR,2176,0.00,0.0001,343
10755,DARTMOUTH-AS,US,2176,0.00,0.0001,416
263302,TORPEDOLINK TELECOM,BR,2176,0.00,0.0001,343
14589,DIGITALWEST-AS,US,2176,0.00,0.0001,416
263675,JAIR APARECIDO CASAROTTE - EPP,BR,2176,0.00,0.0001,343
10174,MBC-AS-KR Munhwa Broadcasting Corporation,KR,2176,0.00,0.0001,619
12285,ONE-ELEVEN,US,2176,0.00,0.0001,416
197829,GOBIERNO-DE-NAVARRA,ES,2175,0.01,0.0001,140
132772,SISTEMOS-AS Sistemos Information Technology Private Limited,IN,2175,0.00,0.0001,722
136610,WIDEBAND-AS-AP WideBand CommunicationsPvtLtd,PK,2175,0.01,0.0001,2021
133206,DPL-AS-AP DGTEK PTY LTD,AU,2174,0.01,0.0001,256
207400,AAEX-AS,HK,2174,0.03,0.0001,2023
328729,Groupement-Des-Services-Eau-Electricite,CI,2174,0.02,0.0001,146
139558,ULTRAWA-AS-IN Ultrawave Internet Access Pvt Ltd,IN,2172,0.00,0.0001,721
131299,TNPL-AS-AP tornado net private limited,IN,2172,0.00,0.0001,721
266839,QUIMBITA PANCHI LUIS ANIBAL SISCOM,EC,2171,0.02,0.0001,342
22442,HOU-PHONOSCOPE,US,2171,0.00,0.0001,415
9080,GIN Czech Republic  EU,CZ,2171,0.02,0.0001,320
3446,KANSAS,US,2171,0.00,0.0001,415
14008,ROGERS-COM-KCTL-AS,CA,2171,0.01,0.0001,250
200918,ORELSOFT,CZ,2171,0.02,0.0001,320
269239,NETINFOMAX PROVEDOR DE INTERNET LTDA,BR,2170,0.00,0.0001,342
265341,PLUGGAR TELECOM,BR,2170,0.00,0.0001,342
134359,WIL-AS-AP Wanna Internet Limited,NZ,2170,0.05,0.0001,330
29128,DSIP-AS,UA,2170,0.01,0.0001,1198
16596,Universidad Autonoma del Estado de Baja California,MX,2170,0.00,0.0001,800
28723,NOKIA-INDIA Nokia India,IN,2169,0.00,0.0001,720
38500,CROSSNET-AS-ID PT. Cross Network Indonesia,ID,2168,0.00,0.0001,1327
12247,META-SOLUTIONS,US,2166,0.00,0.0001,414
44081,YUL-PRO-INTERNET-RASNOV-AS,RO,2166,0.02,0.0001,781
210306,ADVNET,CZ,2165,0.02,0.0001,319
47830,SKORPIO_PG-AS,PL,2165,0.01,0.0001,206
57715,CAFE-NET-AS,PL,2165,0.01,0.0001,206
267146,STEC PROVIDER,BR,2164,0.00,0.0001,341
198089,IPVN-AS01,NL,2164,0.01,0.0001,365
3300,BT,ZA,2164,0.01,0.0001,166
271006,HASC TELECOM LTDA - EPP,BR,2164,0.00,0.0001,341
269029,ARANET COMUNICACAO LTDA - ME,BR,2164,0.00,0.0001,341
263039,Interminas - Provedor de Servicos de Internet Ltda,BR,2164,0.00,0.0001,341
328529,Zoom-Networks,ZA,2164,0.01,0.0001,166
265924,NOVARJ TELECOMUNICACOES E SERVICOS LTDA-ME,BR,2164,0.00,0.0001,341
43887,MJ-PT-AS,PT,2163,0.03,0.0001,774
266883,HI-LINK SAS,AR,2163,0.01,0.0001,197
266794,LA TOMA CABLE  S.A.,AR,2163,0.01,0.0001,197
133380,LAYER-AS Layerstack Limited,HK,2161,0.03,0.0001,2011
133965,NNSPL-AS Nexgtech Net Solutions Pvt Ltd,IN,2160,0.00,0.0001,717
206833,SNELL,ES,2160,0.01,0.0001,139
135792,SYSWALL-AS Syswall Telecom Pvt. Ltd.,IN,2160,0.00,0.0001,717
395341,WCT-16,US,2160,0.00,0.0001,413
19356,TOUA-NOC,US,2160,0.00,0.0001,413
136295,JBPL-AS Jadhav Broadband Private Limited,IN,2160,0.00,0.0001,717
30072,WESTEX-AS1,US,2160,0.00,0.0001,413
18164,MOKPO-AS-KR Mokpo University,KR,2159,0.00,0.0001,614
41736,NOVANETWORKS-AS,IE,2159,0.05,0.0001,646
48294,CC-AS,GB,2158,0.00,0.0001,311
270522,Triplonet tecnologia telecomunicacoes,BR,2157,0.00,0.0001,340
131583,WIZWIRELESS-AS-AP WIZwireless Limited,NZ,2157,0.05,0.0001,328
52774,Amiga Net Com. de Equipamentos e Servico LTDA.- ME,BR,2157,0.00,0.0001,340
28262,INTERNEXO LTDA.,BR,2157,0.00,0.0001,340
268538,Conecta Network Telecom LTDA,BR,2157,0.00,0.0001,340
271229,AMX INTERNET FIBRA OPTICA,BR,2157,0.00,0.0001,340
269168,NEWSIGNAL INTERNET E TECNOLOGIA,BR,2157,0.00,0.0001,340
40772,VELOCITER-WIRELESS-INC,US,2155,0.00,0.0001,412
64227,CTC-AS2,US,2155,0.00,0.0001,412
26975,TEXAS-HEALTH-RESOURCES,US,2155,0.00,0.0001,412
198112,PROSAT-NET,PL,2155,0.01,0.0001,205
56712,SUMERNET-AS,PL,2155,0.01,0.0001,205
56847,ZAIBAS,LT,2154,0.10,0.0001,1221
138357,ABBL-AS-AP Alliance Broadband Bd Ltd.,BD,2152,0.01,0.0001,3237
132454,PTTNET Philippine Telegraph and Telephone Corporation,PH,2152,0.00,0.0001,1052
48008,ASCN-HARMONY,AM,2152,0.09,0.0001,403
271970,FIBERTEC SRL,AR,2152,0.01,0.0001,196
396304,ANU-DIGI,MS,2152,78.41,0.0001,7098
10170,BOKNET-AS The Bank of Korea,KR,2152,0.00,0.0001,612
263548,portal provedor de comunicacoes ltda,BR,2151,0.00,0.0001,339
269709,FIBERNET ESPECIALIZADOS EM INTERNET LTDA,BR,2151,0.00,0.0001,339
268505,Deep Telecom,BR,2151,0.00,0.0001,339
269316,ROBOT BEST NET TEC. E SERVICOS EIRELI,BR,2151,0.00,0.0001,339
267286,DJG PROVEDOR E SERVICOS DE TELECOMUNICACOES,BR,2151,0.00,0.0001,339
132008,EJOGAJOG-AS-AP E-JOGAJOG,BD,2151,0.01,0.0001,3235
266378,Inter Nitro,BR,2151,0.00,0.0001,339
266328,ALPHANET TELECOM LTDA ME,BR,2151,0.00,0.0001,339
28657,MD Brasil - Tecnologia da Informacao Ltda,BR,2151,0.00,0.0001,339
270911,J. S. DE CASTRO BANDEIRA FORTE,BR,2151,0.00,0.0001,339
36086,TELX-LEGACY,US,2150,0.00,0.0001,411
204467,AIRSTREAM-AS : AS43289 I.C.S. Trabia-Network S.R.L.,MD,2149,0.06,0.0001,438
203481,MEGATEL-AS,KZ,2148,0.01,0.0001,175
15169,GOOGLE,SG,2148,0.04,0.0001,1168
136688,DATAMAX-AS Datamax Technologiespvt Ltd,IN,2145,0.00,0.0001,712
33084,DC-NET,US,2145,0.00,0.0001,410
202652,ELEVI-AS,EE,2145,0.18,0.0001,630
5505,VADAVO,ES,2144,0.01,0.0001,138
270860,Mundial Central de Comercio e Servicos Eirelli,BR,2144,0.00,0.0001,338
39069,CARM CARM Autonomous System,ES,2144,0.01,0.0001,138
199503,LANNET-AS Leyka 43 lok. 28,PL,2144,0.01,0.0001,204
57825,MORAVANYNET-AS,CZ,2144,0.02,0.0001,316
264188,VOLT TELECOM,BR,2144,0.00,0.0001,338
56544,MARLENA,PL,2144,0.01,0.0001,204
263387,D.M.Giandomenigo Informatica Ltda-ME,BR,2144,0.00,0.0001,338
198878,UNAV,ES,2144,0.01,0.0001,138
204144,COMFORT-AS,UA,2143,0.01,0.0001,1183
132490,MBSM-AS-AP Mbsm Enterprise,BD,2143,0.01,0.0001,3223
270076,EXA NETWORKS S.A.C.,PE,2142,0.01,0.0001,261
45044,SPIDER-UA-AS,UA,2141,0.01,0.0001,1182
140443,IDNIC-HERZA-AS-ID PT Herza Digital Indonesia,ID,2140,0.00,0.0001,1310
394001,RRISD-AS-1,US,2140,0.00,0.0001,409
26747,PCTCNET-AS1,US,2140,0.00,0.0001,409
394012,WGR-AS,US,2140,0.00,0.0001,409
2726,AS-WEBFORMIX,US,2140,0.00,0.0001,409
37613,Dolphin-Telecom-AS,GH,2139,0.02,0.0001,1019
43843,BRIANTEL,IT,2139,0.01,0.0001,165
203706,LIVADA-AS,UA,2139,0.01,0.0001,1181
271032,ATS Telecom,BR,2138,0.00,0.0001,337
268572,ultraWIFI Telecom Ltda,BR,2138,0.00,0.0001,337
271875,MARATEL CA,VE,2137,0.01,0.0001,232
32066,JPMORGAN-DALLAS-JIP,GB,2137,0.00,0.0001,308
9159,Credit Agricole,FR,2137,0.00,0.0001,183
54509,NACIN,CA,2136,0.01,0.0001,246
52356,R&H International Telecom Services SA.,CR,2136,0.05,0.0001,1171
58075,X2COM,NL,2135,0.01,0.0001,360
36692,OPENDNS,NL,2135,0.01,0.0001,360
202196,BOOKING-BV,NL,2135,0.01,0.0001,360
33307,HOSPITALITY-WIRELESS,US,2134,0.00,0.0001,408
29736,DWS-ORL,US,2134,0.00,0.0001,408
48464,FUTUROEXITO-AS,PL,2134,0.01,0.0001,203
50264,TEMA-AS,TR,2133,0.00,0.0001,481
133285,CNSINFOTEL-AS CNS Infotel Services Pvt. Ltd.,IN,2133,0.00,0.0001,708
266922,GNS TELECOM,BR,2132,0.00,0.0001,336
271492,Virtual Giga Solucoes em Servicos Online LTDA,BR,2132,0.00,0.0001,336
264092,STA TELECOM LTDA,BR,2132,0.00,0.0001,336
270948,Fontana e Fleck Ltda,BR,2132,0.00,0.0001,336
267177,MYNET COMUNICACOES,BR,2132,0.00,0.0001,336
134918,BLUENET-AS Blue Net It Soltions Pvt Ltd,IN,2130,0.00,0.0001,707
135705,NASBPL-AS Nas Broadband Pvt Ltd,IN,2130,0.00,0.0001,707
42885,PARTEL,FI,2130,0.04,0.0001,285
8829,PHPOY-AS,FI,2130,0.04,0.0001,285
270017,COOPERATIVA DE PROVISION DE ELECTRICIDAD Y OTRO SERVICIOS PUBLICOS DE CREDITO Y VIVIENDA DE CORONEL DORREGO LTDA,AR,2130,0.01,0.0001,194
198394,GR1,ES,2129,0.01,0.0001,137
28420,ULTRAVISION SA DE CV,MX,2129,0.00,0.0001,785
265580,Digitcenter de Mexico  S.A. de C.V.,MX,2129,0.00,0.0001,785
13429,MUSC,US,2129,0.00,0.0001,407
26247,HCCA,US,2129,0.00,0.0001,407
60202,KIVITV-AS,BG,2127,0.04,0.0001,1341
42844,KBRD-AS,BG,2127,0.04,0.0001,1341
266119,FOXLINK - INTERNET E ACESSORIOS LTDA,BR,2125,0.00,0.0001,335
29513,FOLIATEAM FOLIATEAM GROUP,FR,2125,0.00,0.0001,182
53174,Pannet Servicos On Line Ltda,BR,2125,0.00,0.0001,335
17390,CIO-ORGANIZATION,FR,2125,0.00,0.0001,182
1215,ORACLE-NA-AS,US,2124,0.00,0.0001,406
212974,TOMANET,SK,2124,0.05,0.0001,317
47467,GRIFFEL,SE,2124,0.02,0.0001,340
205030,NETREN NETREN s.c.,PL,2123,0.01,0.0001,202
199449,NETKOMPLANET,PL,2123,0.01,0.0001,202
15169,GOOGLE,AU,2123,0.01,0.0001,250
327956,PARABOLE-REUNION,RE,2122,0.43,0.0001,203
21859,ZEN-ECN,SG,2122,0.04,0.0001,1154
211062,KOZYREV,UA,2121,0.01,0.0001,1171
265413,conecta itabira informatica eireli - epp,BR,2119,0.00,0.0001,334
197082,ZUERS-AT_AS,AT,2119,0.03,0.0001,185
267766,CONNFLEX SRL,AR,2119,0.01,0.0001,193
265805,COOPERATIVA DE OBRAS Y SERVICIOS PUBLICOS DE WHEELWRIGHT LIMITADA,AR,2119,0.01,0.0001,193
264322,DATA NETWORKS TELECOMUNICACOES LTDA - EPP,BR,2119,0.00,0.0001,334
267198,G_NET Servicos de Telecomunicacoes Ltda - ME,BR,2119,0.00,0.0001,334
133633,MULTITECHONLINE-BD MultiTech Online,BD,2118,0.01,0.0001,3185
204352,FASTMEGA,LB,2118,0.04,0.0001,2406
49931,SITKOM-AS,CZ,2117,0.02,0.0001,312
20847,PREVIDER-AS,NL,2117,0.01,0.0001,357
267700,GUESTCHOICE TV RD  S.R.L,DO,2116,0.03,0.0001,729
141154,IFOSOURCEBROADBANDINTERNET-AS-AP Ifosource Broadband Internet,BD,2115,0.01,0.0001,3181
206456,FIBAIR,GR,2115,0.03,0.0001,2322
44444,FORCEPOINT-CLOUD-AS,AE,2113,0.02,0.0001,467
271426,IMS TELECOMUNICACOES LTDA,BR,2113,0.00,0.0001,333
15256,Itau Unibanco S.A.,BR,2113,0.00,0.0001,333
39180,LASOTEL,FR,2113,0.00,0.0001,181
262464,TRIP TECNOLOGIA LTDA,BR,2113,0.00,0.0001,333
56710,MAXEN,ES,2113,0.01,0.0001,136
28347,UNOTEL PARTICIPACOES SA,BR,2113,0.00,0.0001,333
32765,SENTCO,US,2113,0.00,0.0001,404
393429,OPTIC-LOOP-COMMUNICATIONS-LLC,US,2113,0.00,0.0001,404
263848,Microsol .Com.Repar.Equip.Eletronicos Ltda ME,BR,2113,0.00,0.0001,333
31167,AXIONE-AS,FR,2113,0.00,0.0001,181
265367,Paulo Cesar Cardozo da Mata ME,BR,2113,0.00,0.0001,333
40281,QWKNET,US,2113,0.00,0.0001,404
397879,LUMINATE-01,US,2113,0.00,0.0001,404
264147,INTERA COMUNICACAO MULTIMIDIA E INFORMATICA,BR,2113,0.00,0.0001,333
8886,PGE-SYSTEMY-AS,PL,2112,0.01,0.0001,201
199338,ASN-AR-NET,PL,2112,0.01,0.0001,201
141465,DIS-AS-AP DURBIN INTERNET SERVICES,BD,2111,0.01,0.0001,3175
133451,PCSOFTLIMITED-AS-AP PC Soft Limited,NZ,2111,0.05,0.0001,321
61296,TECHCOM-AS TechCom s.r.o.,CZ,2110,0.02,0.0001,311
271932,FUN TECHNOLOGY S.R.L,GB,2110,0.00,0.0001,304
263175,GUYACOM,GF,2110,1.28,0.0001,123
201559,MAIVA,CZ,2110,0.02,0.0001,311
15247,RADIANT-VANCOUVER,CA,2110,0.01,0.0001,243
141483,R8BRODNE-AS-IN R8brodnet Networks Private Limited,IN,2108,0.00,0.0001,700
21891,BUGGS-NET,US,2108,0.00,0.0001,403
267905,PERES RAMOS WILLIAN GIGABIT INTERNET,PY,2108,0.04,0.0001,135
264776,Omar Anselmo Ripoll TDC NET,AR,2108,0.01,0.0001,192
137591,ITECHHIVE-AS ITECH HIVE PVT. LTD,IN,2108,0.00,0.0001,700
14626,COLUMBIA-HCA,US,2108,0.00,0.0001,403
33254,OMERESA,US,2108,0.00,0.0001,403
17769,CITYNET-AP PT Indopratama Teleglobal ISPWisma BSG Floor 6,ID,2107,0.00,0.0001,1290
199270,HILAT_NETWORKS,IL,2107,0.03,0.0001,828
200964,ISISCOM,HU,2107,0.03,0.0001,586
3214,XTOM xTom,EE,2107,0.18,0.0001,619
263541,IMF NETWORK DATA LTDA - ME,BR,2106,0.00,0.0001,332
203904,DECBS,IQ,2106,0.01,0.0001,507
270538,MEGA CONNECT SERVICOS ESPECIAIS LTDA.,BR,2106,0.00,0.0001,332
45385,DAELIM Daelim Co. Ltd.,KR,2106,0.00,0.0001,599
61650,WIRELESSNET INTERNET SOLUTIONS LTDA - ME,BR,2106,0.00,0.0001,332
270359,CABRALIA NET PROVEDOR DE INTERNET E INF. LTDA,BR,2106,0.00,0.0001,332
132077,FMGL-AU Fortescue Metals Group Ltd,AU,2106,0.01,0.0001,248
55618,UOU-AS-KR UNIVERSITY OF ULSAN,KR,2106,0.00,0.0001,599
18045,SINOPAC SinoPac Holdings Corporate Network,TW,2104,0.01,0.0001,321
395439,JECNET,US,2103,0.00,0.0001,402
43179,TEAMC-AS,BA,2103,0.08,0.0001,3221
6453,AS6453,US,2103,0.00,0.0001,402
42010,ITPS,GB,2103,0.00,0.0001,303
5783,KCSOS-NET,US,2103,0.00,0.0001,402
43110,ROSTNET-AS Kharkov  Ukraine,UA,2103,0.01,0.0001,1161
140196,SINGHTEL-AS-IN Singh Televentures,IN,2102,0.00,0.0001,698
43386,N3T-AS,PL,2102,0.01,0.0001,200
201321,LEVIKOM,EE,2101,0.18,0.0001,617
52719,ESPECTRO Gall Ltda,BR,2100,0.00,0.0001,331
267371,J Pereira de Carvalho ME,BR,2100,0.00,0.0001,331
51962,POWERNET-AS,UA,2100,0.01,0.0001,1159
264348,FRANCISCO DE ASSIS BARBOSA DE BRITO GOMES,BR,2100,0.00,0.0001,331
202382,ASN-HYTEL,IT,2100,0.01,0.0001,162
268172,Golden Fibra Provedor de Internet,BR,2100,0.00,0.0001,331
268350,R.R.COMUNICACAO & MULTIMIDIA EIRELI,BR,2100,0.00,0.0001,331
267888,NODOS DE VENEZUELA C.A.GLOBAL LINK,VE,2100,0.01,0.0001,228
265504,DIGITAL COMUNICATIONS DE MEXICO SA DE CV,MX,2099,0.00,0.0001,774
328961,NET99,ZA,2099,0.01,0.0001,161
57795,NGNETWORKS,NL,2099,0.01,0.0001,354
27348,SURFNET-1,US,2098,0.00,0.0001,401
204166,AYSDC,ES,2098,0.01,0.0001,135
14480,ORANGEBURGCOUNTYBB-SC,US,2098,0.00,0.0001,401
7393,CYBERCON,US,2098,0.00,0.0001,401
53903,REBELTECAS,US,2098,0.00,0.0001,401
208410,ARTKOM,AZ,2097,0.03,0.0001,255
52439,OPTIC,CL,2097,0.01,0.0001,555
39477,MUNDIO-MOBILE,GB,2096,0.00,0.0001,302
34354,SKATVIS-AS,LV,2096,0.13,0.0001,616
202722,TELENET,MD,2095,0.06,0.0001,427
271034,GM Telecom LTDA,BR,2094,0.00,0.0001,330
268728,SETNET32 COMUNICACAO MULTIMIDIA EIRELI-ME,BR,2094,0.00,0.0001,330
207138,LIVELINKISP,IQ,2094,0.01,0.0001,504
272015,INVERSIONES BONAFER  SRL,DO,2093,0.03,0.0001,721
11452,MOUNT-SINAI,US,2092,0.00,0.0001,400
22541,MegaLink,BO,2092,0.04,0.0001,420
18113,PFIZER-SG-AP Pfizer Pte Ltd Singapore dual homed,US,2092,0.00,0.0001,400
3593,FRONTIER-EPIX,US,2092,0.00,0.0001,400
138042,RUNWAYBROADBAND-AS-AP Runway Broadband,BD,2091,0.01,0.0001,3145
201953,INTERKA,PL,2091,0.01,0.0001,199
327992,GHANAIAN-ACADEMIC-AND-RESEARCH-NETWORK,GH,2091,0.02,0.0001,996
149452,SPEEDCOMMUNICATION-AS-AP Speed Communication,BD,2090,0.01,0.0001,3144
135850,NSNPLMRJ-AS Net Sathi Networks Pvt. Ltd,IN,2090,0.00,0.0001,694
266833,CHANNEL BROARDCASTING CABLE,BZ,2089,1.01,0.0001,2882
210179,TREND-KOMUNIKACII,MK,2089,0.12,0.0001,2236
33438,STACKPATH,KR,2088,0.00,0.0001,594
265231,MF TELECOM LTDA,BR,2087,0.00,0.0001,329
138766,MAXAIR-AS Parth Telcom And It Solution,IN,2087,0.00,0.0001,693
262957,8-Bit Informatica e Provedor LTDA,BR,2087,0.00,0.0001,329
41364,TOPIX-PDI-AS Consorzio Topix - Torino e Piemonte Exchange Point,IT,2087,0.01,0.0001,161
136354,NETZI-AS Netzi Broadband Services Pvt Ltd,IN,2087,0.00,0.0001,693
806,SSC-299-806,CA,2084,0.01,0.0001,240
46280,GOBCN-1,CA,2084,0.01,0.0001,240
134564,WIFIFIRSTLIMITED-AS-AP Wi-Fi First Limited,TH,2084,0.00,0.0001,460
136720,ESTO-AS-AP ESTO MEDIA PRIVATE LIMITED,IN,2084,0.00,0.0001,692
200134,IPCONNECT,AX,2083,13.06,0.0001,461
202237,WICNET-AS,CZ,2083,0.02,0.0001,307
37100,SEACOM-AS,TZ,2083,0.02,0.0001,420
209947,MWIFI,CZ,2083,0.02,0.0001,307
206195,BECONET-AS,ES,2082,0.00,0.0001,134
56630,MELBICOM-EU-AS Melbikomas UAB,ES,2082,0.00,0.0001,134
30269,DCB-AS1,US,2082,0.00,0.0001,398
62592,HOPI,US,2082,0.00,0.0001,398
262511,Universidade Federal do Para,BR,2081,0.00,0.0001,328
267126,Morail Varela Santiago - ME,BR,2081,0.00,0.0001,328
263322,KRIESANG LTDA ME,BR,2081,0.00,0.0001,328
212804,INETBOLAGET-SE-GBG,SE,2080,0.02,0.0000,333
48109,CIO-AS,BH,2079,0.12,0.0000,1011
62632,UNITI-ITS,US,2077,0.00,0.0000,397
6307,AMERICAN-EXPRESS,US,2077,0.00,0.0000,397
6628,PPS,US,2077,0.00,0.0000,397
7065,SNIC,US,2077,0.00,0.0000,397
11740,PROGRESSIVE-AS,US,2077,0.00,0.0000,397
46451,NORTHERN-LIGHT-HEALTH,US,2077,0.00,0.0000,397
135474,FIZNET-AS-ID PT Hafiz Jaya Infotama,ID,2076,0.00,0.0000,1271
52154,ASMJANIK,CZ,2076,0.02,0.0000,306
29664,RGCOM-VANCO-HAI,GB,2075,0.00,0.0000,299
266329,TvNet Cabofriense Processamento de Dados,BR,2075,0.00,0.0000,327
268796,D.A.S PROVEDOR DE INTERNET FIBRA OTICA E BANDA,BR,2075,0.00,0.0000,327
262964,CWNET SERVICOS TECNICOS,BR,2075,0.00,0.0000,327
137652,TIFCMPL-AS-IN Tapee Infocom Private Limited,IN,2075,0.00,0.0000,689
264577,Silva Telecom,BR,2075,0.00,0.0000,327
198916,ASN-INWEBADRIATICO Connetti.it,IT,2074,0.01,0.0000,160
10798,SBICSA,ZA,2073,0.01,0.0000,159
396461,NATEL-ASN1,US,2072,0.00,0.0000,396
6629,NOAA-SILVERSPRING,US,2072,0.00,0.0000,396
3659,CLAREMONT,US,2072,0.00,0.0000,396
63199,CDSC-AS1,HK,2070,0.03,0.0000,1927
393629,GDGR,TT,2069,0.17,0.0000,2843
133279,SPEED4NET-AS SPEED4NET,IN,2069,0.00,0.0000,687
266164,Henrique Esdras dos Santos - ME,BR,2068,0.00,0.0000,326
20665,VARNANET-AS,BG,2068,0.04,0.0000,1304
267323,DOUETTES SERVICOS DE INFORMATICA E TELECOMUNICACOE,BR,2068,0.00,0.0000,326
271477,M2D TELECOMUNICACOES LTDA,BR,2068,0.00,0.0000,326
140100,MWNPL-AS-AP MAC WIFI NETWORKS PRIVATE LIMITED,PK,2068,0.01,0.0000,1922
266308,i9NET - PROVEDOR DE INTERNET LTDA - ME,BR,2068,0.00,0.0000,326
269711,MIX PROVEDOR DE INTERNET LTDA ME,BR,2068,0.00,0.0000,326
48595,NEWLINE-AS,UA,2067,0.01,0.0000,1141
200387,ARLU,ES,2067,0.00,0.0000,133
32522,MULTNOMAH-ESD,US,2066,0.00,0.0000,395
327906,EMBARQ,KE,2064,0.02,0.0000,985
264611,FRONTERA DIGITAL S.A.,AR,2064,0.01,0.0000,188
204595,UP,EE,2063,0.17,0.0000,606
267508,SEMPRENET INTERNET LTDA ME,BR,2062,0.00,0.0000,325
270480,GTI Telecom,BR,2062,0.00,0.0000,325
212945,AS212945,TR,2062,0.00,0.0000,465
267673,C D M DA SILVA SERVICOS DE INTERNET ME,BR,2062,0.00,0.0000,325
266946,W RODRIGUES CONEXAO NETWORKS - ME,BR,2062,0.00,0.0000,325
269526,AFS TELECOM LTDA. -ME,BR,2062,0.00,0.0000,325
204356,HIGHSPEED,GB,2061,0.00,0.0000,297
8,RICE-AS,US,2061,0.00,0.0000,394
147171,IDNIC-BRIN-AS-ID Badan Riset dan Inovasi Nasional,ID,2060,0.00,0.0000,1261
206706,IQSTS,IQ,2060,0.01,0.0000,496
37547,ISPA-,RW,2060,0.06,0.0000,319
200437,KBTO,PL,2060,0.01,0.0000,196
394821,TDSB,CA,2058,0.01,0.0000,237
206194,SKYNETWORKS-AS,SK,2057,0.04,0.0000,307
207389,DOSTNET,AZ,2056,0.03,0.0000,250
47054,JETWASN,US,2056,0.00,0.0000,393
266114,TOTUS TELECOMUNICACOES LTDA,BR,2056,0.00,0.0000,324
22346,NRZ-NETWORK,US,2056,0.00,0.0000,393
16478,COLONIALNET-IU20,US,2056,0.00,0.0000,393
264327,ANDERSON MANZANO BACHIEGA,BR,2056,0.00,0.0000,324
271353,JJ PowerNet,BR,2056,0.00,0.0000,324
270586,B2 NETWORKS MULTIMIDIA LTDA,BR,2056,0.00,0.0000,324
35184,GALOPTELECOM,FR,2055,0.00,0.0000,176
132113,CAPL-AS-AP Connected Australia PTY LTD,AU,2055,0.01,0.0000,242
328739,Kenya-ports-authority,KE,2053,0.02,0.0000,980
4767,AIT-CS-ASN Computer Science,TH,2053,0.00,0.0000,453
200923,EWIRELESS,RS,2052,0.03,0.0000,1931
36492,GOOGLEWIFI,CL,2052,0.01,0.0000,543
52182,TEHNET-AS,UA,2051,0.01,0.0000,1132
265451,INFOLINK TELECOM,US,2051,0.00,0.0000,392
42532,VEESP-LV-AS,LV,2051,0.13,0.0000,603
46158,OCMBOCES,US,2051,0.00,0.0000,392
3388,UNM-AS,US,2051,0.00,0.0000,392
16958,BCIU-22,US,2051,0.00,0.0000,392
264978,severo e prado ltda,BR,2049,0.00,0.0000,323
271410,Smart Servico de Internet Ltda,BR,2049,0.00,0.0000,323
43443,EFX-AS,RO,2049,0.01,0.0000,739
270893,JAGUARNET TELECOMUNICACAO LTDA,BR,2049,0.00,0.0000,323
269422,Gkg Net Telecon Eireli,BR,2049,0.00,0.0000,323
44444,FORCEPOINT-CLOUD-AS,IT,2048,0.01,0.0000,158
1299,TWELVE99 Arelion  fka Telia Carrier,IT,2048,0.01,0.0000,158
28453,GK TELECOMUNICACIONES SA DE CV,MX,2047,0.00,0.0000,755
56274,GM-AP-SGDC GM Asia Pacific  Singapore,AU,2046,0.01,0.0000,241
38391,GOEG-AS-KR Gyeonggi provincial gimpo office of education,KR,2046,0.00,0.0000,582
36243,BPS-NETWORKS,US,2045,0.00,0.0000,391
267840,URBALINK NETWORKS  C.A.,VE,2045,0.01,0.0000,222
34723,RNT-AS Str Inclinata 1-3  Sector 5  Bucuresti  Romania,RO,2044,0.01,0.0000,737
270846,DESTAK NET PROVEDOR DE INTERNET LTDA,BR,2043,0.00,0.0000,322
62000,NETRIX-AS Netrix,FR,2043,0.00,0.0000,175
268684,Daniela Cassia De Oliveira Simoes Ltda ME,BR,2043,0.00,0.0000,322
262551,Farol Telecom,BR,2043,0.00,0.0000,322
270932,IN9NET SERVICOS DE TECNOLOGIA EIRELI,BR,2043,0.00,0.0000,322
206746,SCCBROADBAND-AS,IE,2042,0.05,0.0000,611
